QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF," ",Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
" "," "," "," "," "," "," "," "," "," ",1. Locate the player you want to select in the list below," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ","2. Copy the ID of your player (you can use the ""ID + Name"" column or the ""ID"" column)"," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ",3. Paste the ID into the roster position desired," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," ",4. You can create up to 10 lineups," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.8285$nfl.g.2142265,Greg,Olsen,nfl.p.8285$nfl.g.2142265 - Greg Olsen,TE,CAR,ATL,CAR@ATL,1:00PM EST,16,7.6,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25828$nfl.g.2142265,Jarius,Wright,nfl.p.25828$nfl.g.2142265 - Jarius Wright,WR,CAR,ATL,CAR@ATL,1:00PM EST,10,2.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27618$nfl.g.2142265,Donte,Moncrief,nfl.p.27618$nfl.g.2142265 - Donte Moncrief,WR,CAR,ATL,CAR@ATL,1:00PM EST,10,1.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28365$nfl.g.2142265,Chris,Manhertz,nfl.p.28365$nfl.g.2142265 - Chris Manhertz,TE,CAR,ATL,CAR@ATL,1:00PM EST,10,4.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28514$nfl.g.2142265,Mike,Davis,nfl.p.28514$nfl.g.2142265 - Mike Davis,RB,CAR,ATL,CAR@ATL,1:00PM EST,10,1.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28800$nfl.g.2142265,DeAndrew,White,nfl.p.28800$nfl.g.2142265 - DeAndrew White,WR,CAR,ATL,CAR@ATL,1:00PM EST,10,0.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30121$nfl.g.2142265,Christian,McCaffrey,nfl.p.30121$nfl.g.2142265 - Christian McCaffrey,RB,CAR,ATL,CAR@ATL,1:00PM EST,44,26.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30153$nfl.g.2142265,Curtis,Samuel,nfl.p.30153$nfl.g.2142265 - Curtis Samuel,WR,CAR,ATL,CAR@ATL,1:00PM EST,19,10.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30305$nfl.g.2142265,Alex,Armah,nfl.p.30305$nfl.g.2142265 - Alex Armah,RB,CAR,ATL,CAR@ATL,1:00PM EST,10,1.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30959$nfl.g.2142265,Brandon,Zylstra,nfl.p.30959$nfl.g.2142265 - Brandon Zylstra,WR,CAR,ATL,CAR@ATL,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30994$nfl.g.2142265,DJ,Moore,nfl.p.30994$nfl.g.2142265 - DJ Moore,WR,CAR,ATL,CAR@ATL,1:00PM EST,29,13.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31071$nfl.g.2142265,Ian,Thomas,nfl.p.31071$nfl.g.2142265 - Ian Thomas,TE,CAR,ATL,CAR@ATL,1:00PM EST,10,1.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31301$nfl.g.2142265,Kyle,Allen,nfl.p.31301$nfl.g.2142265 - Kyle Allen,QB,CAR,ATL,CAR@ATL,1:00PM EST,26,14.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31302$nfl.g.2142265,Reggie,Bonnafon,nfl.p.31302$nfl.g.2142265 - Reggie Bonnafon,RB,CAR,ATL,CAR@ATL,1:00PM EST,10,2.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31932$nfl.g.2142265,Will,Grier,nfl.p.31932$nfl.g.2142265 - Will Grier,QB,CAR,ATL,CAR@ATL,1:00PM EST,20,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31986$nfl.g.2142265,Jordan,Scarlett,nfl.p.31986$nfl.g.2142265 - Jordan Scarlett,RB,CAR,ATL,CAR@ATL,1:00PM EST,10,0.3,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.6849$nfl.g.2142265,Matt,Schaub,nfl.p.6849$nfl.g.2142265 - Matt Schaub,QB,ATL,CAR,CAR@ATL,1:00PM EST,20,8.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.8780$nfl.g.2142265,Matt,Ryan,nfl.p.8780$nfl.g.2142265 - Matt Ryan,QB,ATL,CAR,CAR@ATL,1:00PM EST,32,18.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24793$nfl.g.2142265,Julio,Jones,nfl.p.24793$nfl.g.2142265 - Julio Jones,WR,ATL,CAR,CAR@ATL,1:00PM EST,34,13.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24891$nfl.g.2142265,Luke,Stocker,nfl.p.24891$nfl.g.2142265 - Luke Stocker,TE,ATL,CAR,CAR@ATL,1:00PM EST,10,0.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26805$nfl.g.2142265,Kenjon,Barner,nfl.p.26805$nfl.g.2142265 - Kenjon Barner,RB,ATL,CAR,CAR@ATL,1:00PM EST,10,1.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27631$nfl.g.2142265,Devonta,Freeman,nfl.p.27631$nfl.g.2142265 - Devonta Freeman,RB,ATL,CAR,CAR@ATL,1:00PM EST,20,10.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28141$nfl.g.2142265,Keith,Smith,nfl.p.28141$nfl.g.2142265 - Keith Smith,RB,ATL,CAR,CAR@ATL,1:00PM EST,10,0.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28495$nfl.g.2142265,Justin,Hardy,nfl.p.28495$nfl.g.2142265 - Justin Hardy,WR,ATL,CAR,CAR@ATL,1:00PM EST,10,2.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29315$nfl.g.2142265,Austin,Hooper,nfl.p.29315$nfl.g.2142265 - Austin Hooper,TE,ATL,CAR,CAR@ATL,1:00PM EST,24,14.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30269$nfl.g.2142265,Brian,Hill,nfl.p.30269$nfl.g.2142265 - Brian Hill,RB,ATL,CAR,CAR@ATL,1:00PM EST,14,6.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30996$nfl.g.2142265,Calvin,Ridley,nfl.p.30996$nfl.g.2142265 - Calvin Ridley,WR,ATL,CAR,CAR@ATL,1:00PM EST,25,12.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31164$nfl.g.2142265,Russell,Gage,nfl.p.31164$nfl.g.2142265 - Russell Gage,WR,ATL,CAR,CAR@ATL,1:00PM EST,15,4.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31347$nfl.g.2142265,Christian,Blake,nfl.p.31347$nfl.g.2142265 - Christian Blake,WR,ATL,CAR,CAR@ATL,1:00PM EST,10,3.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31641$nfl.g.2142265,Brandon,Powell,nfl.p.31641$nfl.g.2142265 - Brandon Powell,WR,ATL,CAR,CAR@ATL,1:00PM EST,10,3.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31749$nfl.g.2142265,Jaeden,Graham,nfl.p.31749$nfl.g.2142265 - Jaeden Graham,TE,ATL,CAR,CAR@ATL,1:00PM EST,10,2.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31984$nfl.g.2142265,Qadree,Ollison,nfl.p.31984$nfl.g.2142265 - Qadree Ollison,RB,ATL,CAR,CAR@ATL,1:00PM EST,14,8.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32123$nfl.g.2142265,Olamide,Zaccheaus,nfl.p.32123$nfl.g.2142265 - Olamide Zaccheaus,WR,ATL,CAR,CAR@ATL,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31336$nfl.g.2142265,Kurt,Benkert,nfl.p.31336$nfl.g.2142265 - Kurt Benkert,QB,ATL,CAR,CAR@ATL,1:00PM EST,20,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.29$nfl.g.2142265,Carolina,Panthers,nfl.t.29$nfl.g.2142265 - Carolina Panthers,DEF,CAR,ATL,CAR@ATL,1:00PM EST,17,8.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.1$nfl.g.2142265,Atlanta,Falcons,nfl.t.1$nfl.g.2142265 - Atlanta Falcons,DEF,ATL,CAR,CAR@ATL,1:00PM EST,11,4.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31478$nfl.g.2142265,Marcus,Baugh,nfl.p.31478$nfl.g.2142265 - Marcus Baugh,TE,CAR,ATL,CAR@ATL,1:00PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31096$nfl.g.2142265,Ito,Smith,nfl.p.31096$nfl.g.2142265 - Ito Smith,RB,ATL,CAR,CAR@ATL,1:00PM EST,10,4.4,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30888$nfl.g.2142265,Alex,Gray,nfl.p.30888$nfl.g.2142265 - Alex Gray,TE,ATL,CAR,CAR@ATL,1:00PM EST,10,0.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24788$nfl.g.2142265,Cam,Newton,nfl.p.24788$nfl.g.2142265 - Cam Newton,QB,CAR,ATL,CAR@ATL,1:00PM EST,20,8.8,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25178$nfl.g.2142265,Chris,Hogan,nfl.p.25178$nfl.g.2142265 - Chris Hogan,WR,CAR,ATL,CAR@ATL,1:00PM EST,10,1.0,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32094$nfl.g.2142265,Carson,Meier,nfl.p.32094$nfl.g.2142265 - Carson Meier,TE,ATL,CAR,CAR@ATL,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24815$nfl.g.2142268,Mark,Ingram II,nfl.p.24815$nfl.g.2142268 - Mark Ingram II,RB,BAL,BUF,BAL@BUF,1:00PM EST,27,15.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25712$nfl.g.2142268,Robert,Griffin III,nfl.p.25712$nfl.g.2142268 - Robert Griffin III,QB,BAL,BUF,BAL@BUF,1:00PM EST,20,2.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27652$nfl.g.2142268,De'Anthony,Thomas,nfl.p.27652$nfl.g.2142268 - De'Anthony Thomas,WR,BAL,BUF,BAL@BUF,1:00PM EST,10,0.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28026$nfl.g.2142268,Willie,Snead IV,nfl.p.28026$nfl.g.2142268 - Willie Snead IV,WR,BAL,BUF,BAL@BUF,1:00PM EST,10,5.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28214$nfl.g.2142268,Seth,Roberts,nfl.p.28214$nfl.g.2142268 - Seth Roberts,WR,BAL,BUF,BAL@BUF,1:00PM EST,10,3.1,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28559$nfl.g.2142268,Nick,Boyle,nfl.p.28559$nfl.g.2142268 - Nick Boyle,TE,BAL,BUF,BAL@BUF,1:00PM EST,10,3.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29341$nfl.g.2142268,Chris,Moore,nfl.p.29341$nfl.g.2142268 - Chris Moore,WR,BAL,BUF,BAL@BUF,1:00PM EST,10,0.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30592$nfl.g.2142268,Patrick,Ricard,nfl.p.30592$nfl.g.2142268 - Patrick Ricard,RB,BAL,BUF,BAL@BUF,1:00PM EST,10,1.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30995$nfl.g.2142268,Hayden,Hurst,nfl.p.30995$nfl.g.2142268 - Hayden Hurst,TE,BAL,BUF,BAL@BUF,1:00PM EST,10,3.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31002$nfl.g.2142268,Lamar,Jackson,nfl.p.31002$nfl.g.2142268 - Lamar Jackson,QB,BAL,BUF,BAL@BUF,1:00PM EST,38,27.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31056$nfl.g.2142268,Mark,Andrews,nfl.p.31056$nfl.g.2142268 - Mark Andrews,TE,BAL,BUF,BAL@BUF,1:00PM EST,20,11.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31102$nfl.g.2142268,Jaleel,Scott,nfl.p.31102$nfl.g.2142268 - Jaleel Scott,WR,BAL,BUF,BAL@BUF,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31424$nfl.g.2142268,Gus,Edwards,nfl.p.31424$nfl.g.2142268 - Gus Edwards,RB,BAL,BUF,BAL@BUF,1:00PM EST,13,5.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31857$nfl.g.2142268,Marquise,Brown,nfl.p.31857$nfl.g.2142268 - Marquise Brown,WR,BAL,BUF,BAL@BUF,1:00PM EST,16,10.6,Q," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31925$nfl.g.2142268,Miles,Boykin,nfl.p.31925$nfl.g.2142268 - Miles Boykin,WR,BAL,BUF,BAL@BUF,1:00PM EST,10,4.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31945$nfl.g.2142268,Justice,Hill,nfl.p.31945$nfl.g.2142268 - Justice Hill,RB,BAL,BUF,BAL@BUF,1:00PM EST,10,1.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32029$nfl.g.2142268,Trace,McSorley,nfl.p.32029$nfl.g.2142268 - Trace McSorley,QB,BAL,BUF,BAL@BUF,1:00PM EST,20,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.7241$nfl.g.2142268,Frank,Gore,nfl.p.7241$nfl.g.2142268 - Frank Gore,RB,BUF,BAL,BAL@BUF,1:00PM EST,12,6.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24063$nfl.g.2142268,Andre,Roberts,nfl.p.24063$nfl.g.2142268 - Andre Roberts,WR,BUF,BAL,BAL@BUF,1:00PM EST,10,0.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24946$nfl.g.2142268,Lee,Smith,nfl.p.24946$nfl.g.2142268 - Lee Smith,TE,BUF,BAL,BAL@BUF,1:00PM EST,10,1.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.25158$nfl.g.2142268,Patrick,DiMarco,nfl.p.25158$nfl.g.2142268 - Patrick DiMarco,RB,BUF,BAL,BAL@BUF,1:00PM EST,10,1.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26060$nfl.g.2142268,Cole,Beasley,nfl.p.26060$nfl.g.2142268 - Cole Beasley,WR,BUF,BAL,BAL@BUF,1:00PM EST,17,10.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26721$nfl.g.2142268,Matt,Barkley,nfl.p.26721$nfl.g.2142268 - Matt Barkley,QB,BUF,BAL,BAL@BUF,1:00PM EST,20,4.1," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.27619$nfl.g.2142268,John,Brown,nfl.p.27619$nfl.g.2142268 - John Brown,WR,BUF,BAL,BAL@BUF,1:00PM EST,23,12.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28223$nfl.g.2142268,Senorise,Perry,nfl.p.28223$nfl.g.2142268 - Senorise Perry,RB,BUF,BAL,BAL@BUF,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28424$nfl.g.2142268,T.J.,Yeldon,nfl.p.28424$nfl.g.2142268 - T.J. Yeldon,RB,BUF,BAL,BAL@BUF,1:00PM EST,10,5.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28473$nfl.g.2142268,Tyler,Kroft,nfl.p.28473$nfl.g.2142268 - Tyler Kroft,TE,BUF,BAL,BAL@BUF,1:00PM EST,10,1.8," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29973$nfl.g.2142268,Duke,Williams,nfl.p.29973$nfl.g.2142268 - Duke Williams,WR,BUF,BAL,BAL@BUF,1:00PM EST,10,4.9," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30285$nfl.g.2142268,Isaiah,McKenzie,nfl.p.30285$nfl.g.2142268 - Isaiah McKenzie,WR,BUF,BAL,BAL@BUF,1:00PM EST,10,4.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30977$nfl.g.2142268,Josh,Allen,nfl.p.30977$nfl.g.2142268 - Josh Allen,QB,BUF,BAL,BAL@BUF,1:00PM EST,30,20.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31601$nfl.g.2142268,Robert,Foster,nfl.p.31601$nfl.g.2142268 - Robert Foster,WR,BUF,BAL,BAL@BUF,1:00PM EST,10,1.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31906$nfl.g.2142268,Devin,Singletary,nfl.p.31906$nfl.g.2142268 - Devin Singletary,RB,BUF,BAL,BAL@BUF,1:00PM EST,19,11.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31928$nfl.g.2142268,Dawson,Knox,nfl.p.31928$nfl.g.2142268 - Dawson Knox,TE,BUF,BAL,BAL@BUF,1:00PM EST,10,4.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.32060$nfl.g.2142268,Tommy,Sweeney,nfl.p.32060$nfl.g.2142268 - Tommy Sweeney,TE,BUF,BAL,BAL@BUF,1:00PM EST,10,1.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30594$nfl.g.2142268,Jason,Croom,nfl.p.30594$nfl.g.2142268 - Jason Croom,TE,BUF,BAL,BAL@BUF,1:00PM EST,10,3.5,IR," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.33$nfl.g.2142268,Baltimore,Ravens,nfl.t.33$nfl.g.2142268 - Baltimore Ravens,DEF,BAL,BUF,BAL@BUF,1:00PM EST,19,9.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.t.2$nfl.g.2142268,Buffalo,Bills,nfl.t.2$nfl.g.2142268 - Buffalo Bills,DEF,BUF,BAL,BAL@BUF,1:00PM EST,13,8.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.8497$nfl.g.2142269,Clark,Harris,nfl.p.8497$nfl.g.2142269 - Clark Harris,TE,CIN,CLE,CIN@CLE,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24791$nfl.g.2142269,A.J.,Green,nfl.p.24791$nfl.g.2142269 - A.J. Green,WR,CIN,CLE,CIN@CLE,1:00PM EST,23,14.0,O," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.24822$nfl.g.2142269,Andy,Dalton,nfl.p.24822$nfl.g.2142269 - Andy Dalton,QB,CIN,CLE,CIN@CLE,1:00PM EST,24,16.6," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26644$nfl.g.2142269,Tyler,Eifert,nfl.p.26644$nfl.g.2142269 - Tyler Eifert,TE,CIN,CLE,CIN@CLE,1:00PM EST,10,4.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.26660$nfl.g.2142269,Giovani,Bernard,nfl.p.26660$nfl.g.2142269 - Giovani Bernard,RB,CIN,CLE,CIN@CLE,1:00PM EST,10,3.3," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.28545$nfl.g.2142269,C.J.,Uzomah,nfl.p.28545$nfl.g.2142269 - C.J. Uzomah,TE,CIN,CLE,CIN@CLE,1:00PM EST,10,2.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29288$nfl.g.2142269,Tyler,Boyd,nfl.p.29288$nfl.g.2142269 - Tyler Boyd,WR,CIN,CLE,CIN@CLE,1:00PM EST,18,10.4," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.29703$nfl.g.2142269,Alex,Erickson,nfl.p.29703$nfl.g.2142269 - Alex Erickson,WR,CIN,CLE,CIN@CLE,1:00PM EST,10,4.7," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30161$nfl.g.2142269,Joe,Mixon,nfl.p.30161$nfl.g.2142269 - Joe Mixon,RB,CIN,CLE,CIN@CLE,1:00PM EST,18,10.5," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.30577$nfl.g.2142269,Cethan,Carter,nfl.p.30577$nfl.g.2142269 - Cethan Carter,TE,CIN,CLE,CIN@CLE,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31223$nfl.g.2142269,Auden,Tate,nfl.p.31223$nfl.g.2142269 - Auden Tate,WR,CIN,CLE,CIN@CLE,1:00PM EST,11,7.2," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31557$nfl.g.2142269,Devonte,Boyd,nfl.p.31557$nfl.g.2142269 - Devonte Boyd,WR,CIN,CLE,CIN@CLE,1:00PM EST,10,0.0," "," "
" "," "," "," "," "," "," "," "," "," "," ",nfl.p.31884$nfl.g.2142269,Drew,Sample,nfl.p.31884$nfl.g.2142269 - Drew Sample,TE,CIN,CLE,CIN@CLE,1:00PM EST,10,1.4,IR," "
