ID,First Name,Last Name,Position,Team,Opponent,Salary,Rank,FPTS,FPTS_rand_0,FPTS_rand_1,FPTS_rand_2,FPTS_rand_3,FPTS_rand_4,Proj. Pts,Proj. Pts_rand_0,Proj. Pts_rand_1,Proj. Pts_rand_2,Proj. Pts_rand_3,FPPG,finalTeamID,teamPoints
nfl.p.28417,Phillip,Dorsett II,WR,NE,PHI,14,43.0,4.6,3.500100139766956,3.744365018149257,6.0930363159603464,12.773170485650882,6.543921883068262,7.1,6.952999999999995,6.483,7.520999999999999,7.925499999999987,9.6,FPTS_rand_3,142.4199279934299
nfl.t.22,Arizona,Cardinals,DEF,ARI,SF,10,24.0,6.4,8.44077110179483,5.7913292263919045,2.25793392482682,3.9510296809304903,10.54639134221104,6.0,6.209133333333337,6.804733333333326,5.375999999999997,5.172000000000009,3.9,FPTS_rand_4,151.5613655671658
nfl.p.31833,Kyler,Murray,QB,ARI,SF,25,14.0,15.3,14.529723135416182,17.53668246256766,15.554309813583275,18.11803895785509,23.035067248131988,15.9,14.917000000000014,15.804000000000022,16.02220000000001,15.962000000000007,19.8,FPTS_rand_4,151.5613655671658
nfl.p.30121,Christian,McCaffrey,RB,CAR,ATL,41,1.0,21.4,20.64092653075568,20.763858400134303,20.359653374313353,21.64373787178395,22.339067752496526,20.6,19.53499999999997,19.53499999999997,19.53499999999997,19.53499999999997,27.6,FPTS_rand_4,151.5613655671658
nfl.p.31906,Devin,Singletary,RB,BUF,MIA,21,16.0,12.1,9.722074571717483,14.664761565618704,13.111907836201462,10.504870797939555,16.031146142210844,11.8,12.440999999999995,10.949999999999994,11.645999999999981,10.045000000000002,11.2,FPTS_rand_4,151.5613655671658
nfl.p.29384,Jordan,Howard,RB,PHI,NE,14,25.0,8.7,9.379136333740407,5.002623236014509,7.4034423496109145,2.8341844818049173,24.41369698232412,9.5,10.134000000000004,11.300999999999982,10.949999999999994,10.447999999999997,11.8,FPTS_rand_4,151.5613655671658
nfl.p.26612,Darren,Fells,TE,HOU,BAL,15,19.0,5.8,3.6176776894296485,8.510167513996898,9.273209637843014,10.700931254781572,9.312468131879077,4.3,4.176000000000006,4.689999999999997,5.068000000000005,5.4300000000000015,8.1,FPTS_rand_4,151.5613655671658
nfl.p.28392,Amari,Cooper,WR,DAL,DET,29,7.0,12.7,11.886507886538578,16.41483888415219,10.991593917725902,12.012288960744709,16.252182142611435,11.6,10.482000000000014,11.584000000000005,10.961000000000011,10.961000000000011,17.0,FPTS_rand_4,151.5613655671658
nfl.p.30209,Kenny,Golladay,WR,DET,DAL,22,17.0,9.0,3.408793126109516,8.727019171108644,3.7219529737951653,13.749302443782941,14.091702875263028,9.2,8.951999999999996,9.71499999999999,9.35199999999999,8.712000000000007,15.0,FPTS_rand_4,151.5613655671658
nfl.p.24057,Emmanuel,Sanders,WR,SF,ARI,21,24.0,5.1,3.5210565891555747,0.6799965764358946,3.8139104289241974,7.480509775971566,15.539642950037743,8.7,13.32000000000001,9.191999999999991,8.946999999999997,9.229999999999993,10.0,FPTS_rand_4,151.5613655671658
nfl.t.16,Minnesota,Vikings,DEF,MIN,DEN,16,1.0,8.9,8.210710048572077,10.819048197570991,3.900141002441563,7.119497767788552,9.888073282567046,11.8,9.314000000000002,9.49799999999999,10.854999999999983,9.272000000000004,7.7,Proj. Pts,117.6
nfl.p.31002,Lamar,Jackson,QB,BAL,HOU,41,1.0,23.2,23.531244448881363,21.90787744631036,20.543447602633464,23.124084359745165,21.591832839346097,23.0,22.295999999999985,21.421999999999972,21.421999999999972,21.421999999999972,27.0,Proj. Pts,117.6
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,Proj. Pts,117.6
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,Proj. Pts,117.6
nfl.p.30154,Dalvin,Cook,RB,MIN,DEN,32,2.0,18.6,18.7069286307459,22.481225839124598,21.473915424278367,18.906294555249065,17.37849582868954,17.6,18.334999999999976,19.53499999999997,16.327000000000027,17.443999999999996,22.0,Proj. Pts,117.6
nfl.p.9353,Jared,Cook,TE,NO,TB,18,5.0,7.2,11.478189298515751,4.9957315750485005,-0.9653859296405605,7.876201544499491,7.443584393257982,7.6,7.744083333333342,7.744083333333342,7.291250000000009,8.4245,6.7,Proj. Pts,117.6
nfl.p.28402,DeVante,Parker,WR,MIA,BUF,12,39.0,8.2,7.0549686554470705,9.605179915772961,8.173879573040015,9.150057480382548,7.2013010831472375,7.5,7.2270000000000065,7.202000000000006,7.296999999999998,7.732999999999993,9.7,Proj. Pts,117.6
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,Proj. Pts,117.6
nfl.p.26664,Robert,Woods,WR,LAR,CHI,16,26.0,7.6,6.898206836321536,8.088668661384268,8.083306186405288,7.836815612019246,7.2599204152342045,8.5,8.951999999999996,7.924499999999987,7.732999999999993,8.755999999999995,10.2,Proj. Pts,117.6
nfl.t.2,Buffalo,Bills,DEF,BUF,MIA,19,3.0,9.5,10.45353322261201,10.041090202319987,8.961595721716705,9.234154117526534,9.24815687733121,9.1,10.854999999999983,10.854999999999983,9.235,9.426000000000002,7.7,Proj. Pts_rand_0,128.41516666666664
nfl.p.30977,Josh,Allen,QB,BUF,MIA,30,6.0,18.7,21.21492594312312,19.505027462038516,17.21594764754439,15.362817923774532,16.839508811794158,18.8,19.99699999999999,20.02599999999999,18.35200000000001,18.235000000000017,19.0,Proj. Pts_rand_0,128.41516666666664
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,Proj. Pts_rand_0,128.41516666666664
nfl.p.30256,Marlon,Mack,RB,IND,JAX,24,10.0,11.3,10.584356119480427,13.822339821585746,6.947578622576173,12.499142136893841,10.448733428211566,13.7,15.760999999999997,12.960000000000006,16.942000000000025,14.602999999999998,12.1,Proj. Pts_rand_0,128.41516666666664
nfl.p.30154,Dalvin,Cook,RB,MIN,DEN,32,2.0,18.6,18.7069286307459,22.481225839124598,21.473915424278367,18.906294555249065,17.37849582868954,17.6,18.334999999999976,19.53499999999997,16.327000000000027,17.443999999999996,22.0,Proj. Pts_rand_0,128.41516666666664
nfl.p.26253,Garrett,Celek,TE,SF,ARI,10,63.0,1.0,1.8687841848171431,2.687615985951824,0.6392701749904324,1.4056148769709278,-0.8851878909942241,1.3,10.01416666666666,0.6400000000000009,1.091999999999999,2.3470000000000035,0.0,Proj. Pts_rand_0,128.41516666666664
nfl.p.27619,John,Brown,WR,BUF,MIA,22,12.0,10.0,11.373784575342388,7.969930747880362,10.75366375061681,14.308678794787102,5.780097409260785,9.9,12.162999999999988,9.501999999999999,10.186000000000016,9.818999999999987,11.5,Proj. Pts_rand_0,128.41516666666664
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,Proj. Pts_rand_0,128.41516666666664
nfl.p.24057,Emmanuel,Sanders,WR,SF,ARI,21,24.0,5.1,3.5210565891555747,0.6799965764358946,3.8139104289241974,7.480509775971566,15.539642950037743,8.7,13.32000000000001,9.191999999999991,8.946999999999997,9.229999999999993,10.0,Proj. Pts_rand_0,128.41516666666664
nfl.t.14,Los Angeles,Rams,DEF,LAR,CHI,18,2.0,8.7,8.775735490777025,8.133196800577135,8.326188255291363,7.744669863741939,9.229712694809812,9.3,8.613033333333336,10.854999999999983,10.854999999999983,10.854999999999983,10.0,Proj. Pts_rand_1,126.80549999999991
nfl.p.30977,Josh,Allen,QB,BUF,MIA,30,6.0,18.7,21.21492594312312,19.505027462038516,17.21594764754439,15.362817923774532,16.839508811794158,18.8,19.99699999999999,20.02599999999999,18.35200000000001,18.235000000000017,19.0,Proj. Pts_rand_1,126.80549999999991
nfl.p.30154,Dalvin,Cook,RB,MIN,DEN,32,2.0,18.6,18.7069286307459,22.481225839124598,21.473915424278367,18.906294555249065,17.37849582868954,17.6,18.334999999999976,19.53499999999997,16.327000000000027,17.443999999999996,22.0,Proj. Pts_rand_1,126.80549999999991
nfl.p.30552,Matt,Breida,RB,SF,ARI,18,70.0,2.8,2.8,2.8,2.8,2.8,2.8,2.8,6.229000000000001,19.53499999999997,0.536,0.536,9.5,Proj. Pts_rand_1,126.80549999999991
nfl.p.31856,Josh,Jacobs,RB,OAK,CIN,29,4.0,17.1,17.348893681309917,17.657842331185467,18.22328769439681,16.62497988568253,17.67049738538011,15.7,17.443999999999996,18.334999999999976,16.327000000000027,15.00500000000002,15.9,Proj. Pts_rand_1,126.80549999999991
nfl.p.27538,Eric,Ebron,TE,IND,JAX,14,9.0,5.7,5.812181900070855,3.97471402763942,7.162691354199451,3.5334787647882204,4.713400601141991,5.7,5.843999999999999,6.114000000000002,5.803999999999999,6.114000000000002,6.7,Proj. Pts_rand_1,126.80549999999991
nfl.p.31031,DJ,Chark Jr.,WR,JAX,IND,19,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.229999999999993,9.69499999999999,8.255716666666666,9.69499999999999,14.3,Proj. Pts_rand_1,126.80549999999991
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,Proj. Pts_rand_1,126.80549999999991
nfl.p.29785,Robby,Anderson,WR,NYJ,WAS,12,40.0,5.7,3.8011021769960944,4.0123377738342825,4.526441665682429,8.22989687184372,7.398058452662681,7.3,7.180000000000006,7.925499999999987,8.106066666666658,7.796333333333323,5.9,Proj. Pts_rand_1,126.80549999999991
nfl.t.16,Minnesota,Vikings,DEF,MIN,DEN,16,1.0,8.9,8.210710048572077,10.819048197570991,3.900141002441563,7.119497767788552,9.888073282567046,11.8,9.314000000000002,9.49799999999999,10.854999999999983,9.272000000000004,7.7,Proj. Pts_rand_2,119.5670666666667
nfl.p.27564,Derek,Carr,QB,OAK,CIN,27,9.0,17.6,14.862015357034489,18.0591466872016,16.702657881439734,15.906763315017997,17.400815145346314,17.4,18.235000000000017,17.824000000000023,19.99699999999999,17.634000000000025,15.2,Proj. Pts_rand_2,119.5670666666667
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,Proj. Pts_rand_2,119.5670666666667
nfl.p.30256,Marlon,Mack,RB,IND,JAX,24,10.0,11.3,10.584356119480427,13.822339821585746,6.947578622576173,12.499142136893841,10.448733428211566,13.7,15.760999999999997,12.960000000000006,16.942000000000025,14.602999999999998,12.1,Proj. Pts_rand_2,119.5670666666667
nfl.p.31856,Josh,Jacobs,RB,OAK,CIN,29,4.0,17.1,17.348893681309917,17.657842331185467,18.22328769439681,16.62497988568253,17.67049738538011,15.7,17.443999999999996,18.334999999999976,16.327000000000027,15.00500000000002,15.9,Proj. Pts_rand_2,119.5670666666667
nfl.p.31068,Jordan,Akins,TE,HOU,BAL,10,27.0,3.1,3.802104575221025,3.846506501632012,3.777197431901371,2.938007155134112,4.321335033129125,3.6,8.211500000000001,2.5848761904761886,5.725999999999998,4.467000000000001,5.2,Proj. Pts_rand_2,119.5670666666667
nfl.p.24793,Julio,Jones,WR,ATL,CAR,29,5.0,12.6,13.491079031540188,12.571331843297315,11.291354960897863,16.81888242107922,14.165914103614098,11.8,14.08300000000002,12.182999999999984,12.360000000000003,13.513000000000012,14.4,Proj. Pts_rand_2,119.5670666666667
nfl.p.26650,DeAndre,Hopkins,WR,HOU,BAL,28,4.0,11.4,8.53725658435022,10.878949891256891,9.78274183638271,7.9468293925626625,9.505930436409258,13.4,14.785000000000023,14.785000000000023,13.39800000000001,12.822000000000005,14.0,Proj. Pts_rand_2,119.5670666666667
nfl.p.29785,Robby,Anderson,WR,NYJ,WAS,12,40.0,5.7,3.8011021769960944,4.0123377738342825,4.526441665682429,8.22989687184372,7.398058452662681,7.3,7.180000000000006,7.925499999999987,8.106066666666658,7.796333333333323,5.9,Proj. Pts_rand_2,119.5670666666667
nfl.t.14,Los Angeles,Rams,DEF,LAR,CHI,18,2.0,8.7,8.775735490777025,8.133196800577135,8.326188255291363,7.744669863741939,9.229712694809812,9.3,8.613033333333336,10.854999999999983,10.854999999999983,10.854999999999983,10.0,Proj. Pts_rand_3,119.33124999999993
nfl.p.5479,Drew,Brees,QB,NO,TB,36,5.0,19.2,20.347690115321743,13.598971276489355,20.25467900617716,20.908416132862055,24.93993939484691,20.0,18.35200000000001,21.421999999999972,18.706999999999983,21.421999999999972,14.9,Proj. Pts_rand_3,119.33124999999993
nfl.p.29238,Ezekiel,Elliott,RB,DAL,DET,34,3.0,17.2,12.3200514047083,16.33156618110453,19.443351804522834,17.304080100877975,13.942116612310624,17.2,17.443999999999996,15.760999999999997,16.327000000000027,19.53499999999997,16.1,Proj. Pts_rand_3,119.33124999999993
nfl.p.30269,Brian,Hill,RB,ATL,CAR,14,13.0,11.2,8.425810846355782,11.184949770047577,14.000817891120274,7.582350118385174,9.851600653707498,12.6,13.185000000000011,11.280999999999983,11.092999999999993,12.769000000000007,8.7,Proj. Pts_rand_3,119.33124999999993
nfl.p.30117,Leonard,Fournette,RB,JAX,IND,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.095000000000017,14.805000000000028,15.85600000000002,15.594,15.2,Proj. Pts_rand_3,119.33124999999993
nfl.p.28592,Darren,Waller,TE,OAK,CIN,21,3.0,9.4,8.723085084101726,9.26104267898373,15.146945159486501,8.233347868838822,7.749664267237856,8.0,7.291250000000009,7.744083333333342,7.744083333333342,10.01416666666666,11.4,Proj. Pts_rand_3,119.33124999999993
nfl.p.24793,Julio,Jones,WR,ATL,CAR,29,5.0,12.6,13.491079031540188,12.571331843297315,11.291354960897863,16.81888242107922,14.165914103614098,11.8,14.08300000000002,12.182999999999984,12.360000000000003,13.513000000000012,14.4,Proj. Pts_rand_3,119.33124999999993
nfl.p.29785,Robby,Anderson,WR,NYJ,WAS,12,40.0,5.7,3.8011021769960944,4.0123377738342825,4.526441665682429,8.22989687184372,7.398058452662681,7.3,7.180000000000006,7.925499999999987,8.106066666666658,7.796333333333323,5.9,Proj. Pts_rand_3,119.33124999999993
nfl.p.31868,Deebo,Samuel,WR,SF,ARI,13,36.0,8.7,8.911444069819781,3.4392049306377865,12.271321658667093,10.715149244276734,6.440427961434915,7.8,7.2270000000000065,7.180000000000006,7.242000000000005,7.832749999999989,8.1,Proj. Pts_rand_3,119.33124999999993
